Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1093.53 , 951.549 , 12.9837 , 0.224 , 1000.08 , 8 , 1009 , 84.53 , 84.53 , 84.53 , 1093.53 , 973.078 , 11.015 , 10797 , 13588 , 7.3942 , 414 , 0.057182 , 0 , 533 , 0.520424 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1112 , 969.865 , 12.7819 , 60.304 , 1000.18 , 8 , 1015 , 97 , 95.82 , 97 , 1112 , 974.929 , 12.3265 , 6936 , 9589 , 8.48551 , 161 , 0.027122 , 0 , 0 , 0 , 3943 , 2.87559 , 8416 , 1.04998 , 0
SRI2 , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1120.33 , 969.866 , 13.4304 , 60.264 , 1000.13 , 8 , 1018 , 102.33 , 102.33 , 102.33 , 1120.33 , 977.356 , 12.7618 , 6555 , 9684 , 8.09289 , 250 , 0.482428 , 0 , 0 , 0 , 3944 , 2.88063 , 8399 , 1.00387 , 0
ILS+SRI , ./data/ccvrp/A-n44-k6-scen-H666.svrp , 1121.68 , 969.451 , 13.5715 , 60.262 , 1000.14 , 8 , 1024 , 97.68 , 97.68 , 97.68 , 1121.68 , 977.065 , 12.8927 , 6725 , 10320 , 7.63652 , 400 , 0.539595 , 0 , 0 , 0 , 3630 , 2.49858 , 7313 , 2.58962 , 0
ILS , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 972.14 , 923.924 , 4.95982 , 0.237 , 735.766 , 7 , 964 , 8.14 , 8.14 , 8.14 , 972.14 , 972.14 , 0 , 17569 , 6747 , 10.5331 , 173 , 0.029907 , 0 , 199 , 0.554061 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 972.14 , 932.913 , 4.03507 , 60.237 , 1000.17 , 7 , 964 , 8.14 , 8.14 , 8.14 , 972.14 , 959.059 , 1.34558 , 8832 , 8229 , 11.1074 , 203 , 0.034047 , 0 , 0 , 0 , 3097 , 4.42026 , 7650 , 0.925844 , 0
SRI2 , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 972.14 , 932.593 , 4.06802 , 60.369 , 1000.11 , 7 , 964 , 8.14 , 8.14 , 8.14 , 972.14 , 949.724 , 2.30584 , 7848 , 7449 , 10.8747 , 183 , 0.169934 , 0 , 0 , 0 , 2946 , 3.93295 , 6948 , 0.946761 , 0
ILS+SRI , ./data/ccvrp/A-n44-k6-scen-L666.svrp , 977.1 , 932.637 , 4.55047 , 60.27 , 1000.1 , 7 , 968 , 9.1 , 9.1 , 9.1 , 977.1 , 953.252 , 2.44074 , 8824 , 7241 , 11.6343 , 158 , 0.163988 , 0 , 0 , 0 , 3006 , 4.12053 , 6614 , 3.47327 , 0
ILS , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1048.46 , 958.129 , 8.61561 , 0.19 , 1000.08 , 8 , 1047 , 1.46 , 1.46 , 1.46 , 1048.46 , 999.807 , 4.64044 , 15165 , 10125 , 9.06716 , 354 , 0.08396 , 0 , 486 , 0.877326 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1096.65 , 980.077 , 10.6299 , 60.227 , 1000.11 , 8 , 1036 , 60.65 , 59.33 , 60.65 , 1096.65 , 994.363 , 9.3272 , 7804 , 9793 , 7.12478 , 296 , 0.054236 , 0 , 0 , 0 , 4407 , 4.57772 , 8209 , 1.15064 , 0
SRI2 , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1086.81 , 980.078 , 9.82071 , 60.235 , 1000.17 , 8 , 1021 , 65.81 , 61.85 , 65.81 , 1086.81 , 996.357 , 8.32279 , 9120 , 8719 , 7.9534 , 365 , 0.356629 , 0 , 0 , 0 , 4410 , 4.56053 , 7439 , 1.20778 , 0
ILS+SRI , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1132.86 , 980.078 , 13.4864 , 60.213 , 1000.15 , 8 , 1053 , 79.86 , 79.86 , 79.86 , 1132.86 , 993.113 , 12.3358 , 7578 , 9163 , 6.89052 , 346 , 0.332129 , 0 , 0 , 0 , 4415 , 4.57666 , 6983 , 3.38058 , 0
ILS , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 982.82 , 931.661 , 5.20537 , 0.237 , 259.167 , 7 , 969 , 13.82 , 13.28 , 13.82 , 982.82 , 982.82 , 0 , 9881 , 3912 , 4.66223 , 75 , 0.021922 , 0 , 84 , 0.398179 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 982.82 , 940.936 , 4.26163 , 60.105 , 1000.11 , 7 , 969 , 13.82 , 13.28 , 13.82 , 982.82 , 976.593 , 0.633586 , 13005 , 5438 , 9.40314 , 113 , 0.025802 , 0 , 0 , 0 , 3517 , 2.17737 , 4124 , 1.24429 , 0
SRI2 , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 983.05 , 939.809 , 4.39871 , 60.147 , 1000.1 , 7 , 977 , 6.05 , 5.64 , 6.05 , 983.05 , 965.134 , 1.82249 , 9189 , 6503 , 8.18109 , 156 , 0.125632 , 0 , 0 , 0 , 3057 , 1.87066 , 5570 , 1.13677 , 0
ILS+SRI , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 982.82 , 939.846 , 4.37247 , 60.171 , 571.843 , 7 , 969 , 13.82 , 13.28 , 13.82 , 982.82 , 982.82 , 0 , 9552 , 4372 , 6.84824 , 62 , 0.092942 , 0 , 0 , 0 , 3099 , 1.9376 , 3474 , 3.3973 , 1
ILS , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1275.2 , 1087.62 , 14.7098 , 0.434 , 1000.15 , 11 , 1161 , 114.2 , 112.78 , 114.2 , 1275.2 , 1120.11 , 12.1622 , 7479 , 12905 , 7.28439 , 391 , 0.113002 , 0 , 573 , 0.669774 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1340.21 , 1115.2 , 16.7889 , 60.292 , 1000.13 , 11 , 1226 , 114.21 , 113.91 , 114.21 , 1340.21 , 1122.14 , 16.2714 , 5871 , 10432 , 9.49853 , 268 , 0.087875 , 0 , 0 , 0 , 3698 , 3.88727 , 7139 , 1.52162 , 0
SRI2 , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1286.23 , 1115.64 , 13.2631 , 60.3 , 1000.36 , 11 , 1183 , 103.23 , 103.04 , 103.23 , 1286.23 , 1124.49 , 12.5746 , 5507 , 10755 , 8.9969 , 252 , 0.333971 , 0 , 0 , 0 , 3806 , 3.90804 , 7834 , 1.37412 , 0
ILS+SRI , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1264.54 , 1115.16 , 11.8127 , 60.37 , 1000.14 , 11 , 1180 , 84.54 , 84.48 , 84.54 , 1264.54 , 1124.4 , 11.0827 , 6286 , 10617 , 10.008 , 269 , 0.589423 , 0 , 0 , 0 , 3685 , 3.88878 , 6815 , 4.16522 , 0
ILS , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1152.48 , 1086.2 , 5.75144 , 0.365 , 1000.13 , 11 , 1139 , 13.48 , 13.48 , 13.48 , 1152.48 , 1122.4 , 2.61019 , 16291 , 8977 , 19.9474 , 127 , 0.024539 , 0 , 148 , 0.357143 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1152.48 , 1103.06 , 4.28791 , 60.303 , 1000.14 , 11 , 1139 , 13.48 , 13.48 , 13.48 , 1152.48 , 1115.91 , 3.17292 , 7678 , 9193 , 13.5312 , 138 , 0.033208 , 0 , 0 , 0 , 3105 , 6.35028 , 7263 , 1.56386 , 0
SRI2 , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1154.68 , 1102.94 , 4.48105 , 60.245 , 1000.09 , 11 , 1132 , 22.68 , 22.68 , 22.68 , 1154.68 , 1114.62 , 3.46926 , 5993 , 9099 , 10.7324 , 231 , 0.259881 , 0 , 0 , 0 , 2917 , 5.45674 , 7390 , 1.33176 , 0
ILS+SRI , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1176.68 , 1103.06 , 6.25675 , 60.257 , 1000.12 , 11 , 1154 , 22.68 , 22.68 , 22.68 , 1176.68 , 1111.56 , 5.53442 , 7376 , 8795 , 13.1221 , 189 , 0.243069 , 0 , 0 , 0 , 3103 , 6.3144 , 7056 , 5.29541 , 0
ILS , ./data/ccvrp/B-n39-k5-scen-H666.svrp , 609.31 , 583.436 , 4.24649 , 0.041 , 98.312 , 6 , 606 , 3.31 , 3.31 , 3.31 , 609.31 , 609.31 , 0 , 50586 , 867 , 7.12925 , 342 , 0.557682 , 0 , 280 , 1.06859 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/ccvrp/B-n39-k5-scen-H666.svrp , 609.31 , 591.622 , 2.90301 , 27.041 , 100.684 , 6 , 606 , 3.31 , 3.31 , 3.31 , 609.31 , 609.31 , 0 , 25668 , 1031 , 4.36734 , 309 , 0.232734 , 0 , 0 , 0 , 292 , 25.9169 , 1015 , 1.00489 , 1
SRI2 , ./data/ccvrp/B-n39-k5-scen-H666.svrp , 609.31 , 591.622 , 2.90301 , 27.074 , 112.548 , 6 , 606 , 3.31 , 3.31 , 3.31 , 609.31 , 609.31 , 0 , 26302 , 1083 , 4.60551 , 275 , 0.88782 , 0 , 0 , 0 , 292 , 25.8841 , 950 , 0.994189 , 1
ILS+SRI , ./data/ccvrp/B-n39-k5-scen-H666.svrp , 609.31 , 591.622 , 2.90301 , 27.012 , 105.561 , 6 , 606 , 3.31 , 3.31 , 3.31 , 609.31 , 609.31 , 0 , 21226 , 1203 , 3.65972 , 360 , 1.16372 , 0 , 0 , 0 , 292 , 25.9001 , 1065 , 5.99051 , 1
ILS , ./data/ccvrp/B-n39-k5-scen-L666.svrp , 564.72 , 556.09 , 1.52819 , 0.057 , 5.056 , 5 , 561 , 3.72 , 3.72 , 3.72 , 564.72 , 564.72 , 0 , 3182 , 672 , 0.397581 , 121 , 0.09669 , 0 , 133 , 0.04256 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/ccvrp/B-n39-k5-scen-L666.svrp , 564.72 , 558.062 , 1.17891 , 33.531 , 37.687 , 5 , 561 , 3.72 , 3.72 , 3.72 , 564.72 , 564.72 , 0 , 1607 , 620 , 0.423106 , 121 , 0.054361 , 0 , 0 , 0 , 145 , 32.6345 , 573 , 0.073332 , 1
SRI2 , ./data/ccvrp/B-n39-k5-scen-L666.svrp , 564.72 , 558.062 , 1.17891 , 33.289 , 37.804 , 5 , 561 , 3.72 , 3.72 , 3.72 , 564.72 , 564.72 , 0 , 2051 , 590 , 0.497525 , 113 , 0.130078 , 0 , 0 , 0 , 145 , 32.3989 , 537 , 0.088131 , 1
ILS+SRI , ./data/ccvrp/B-n39-k5-scen-L666.svrp , 564.72 , 558.062 , 1.17891 , 33.597 , 38.645 , 5 , 561 , 3.72 , 3.72 , 3.72 , 564.72 , 564.72 , 0 , 2051 , 590 , 0.498023 , 113 , 0.129577 , 0 , 0 , 0 , 145 , 32.7022 , 537 , 0.577213 , 1
ILS , ./data/ccvrp/P-n50-k10-scen-H666.svrp , 856.77 , 689.71 , 19.4988 , 0.357 , 1000.11 , 13 , 787 , 69.77 , 69.03 , 69.77 , 856.77 , 711.117 , 17.0002 , 8095 , 15884 , 7.79273 , 305 , 0.074888 , 0 , 839 , 0.689036 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/ccvrp/P-n50-k10-scen-H666.svrp , 898.01 , 700.928 , 21.9466 , 60.508 , 1000.22 , 13 , 789 , 109.01 , 103.61 , 109.01 , 898.01 , 706.601 , 21.3147 , 4592 , 9978 , 7.87543 , 88 , 0.030681 , 0 , 0 , 0 , 4286 , 2.36679 , 8468 , 1.03956 , 0
SRI2 , ./data/ccvrp/P-n50-k10-scen-H666.svrp , 855.6 , 700.928 , 18.0777 , 60.481 , 1000.29 , 13 , 760 , 95.6 , 92.22 , 95.6 , 855.6 , 708.857 , 17.1508 , 5649 , 10830 , 8.8006 , 148 , 0.191594 , 0 , 0 , 0 , 4286 , 2.36992 , 8746 , 1.15107 , 0
ILS+SRI , ./data/ccvrp/P-n50-k10-scen-H666.svrp , 860.62 , 700.935 , 18.5546 , 60.587 , 1000.3 , 13 , 801 , 59.62 , 56.26 , 59.62 , 860.62 , 708.774 , 17.6438 , 4935 , 12484 , 7.26253 , 184 , 0.191837 , 0 , 0 , 0 , 4290 , 2.36876 , 9703 , 2.07577 , 0
ILS , ./data/ccvrp/P-n50-k10-scen-L666.svrp , 764.45 , 672.828 , 11.9853 , 0.37 , 1000.19 , 12 , 760 , 4.45 , 4.45 , 4.45 , 764.45 , 695.08 , 9.0745 , 8719 , 15113 , 8.72892 , 256 , 0.050719 , 0 , 313 , 0.3527 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/ccvrp/P-n50-k10-scen-L666.svrp , 759.38 , 678.001 , 10.7165 , 60.261 , 1000.16 , 12 , 743 , 16.38 , 16.38 , 16.38 , 759.38 , 692.814 , 8.76581 , 5119 , 11204 , 9.54159 , 129 , 0.024972 , 0 , 0 , 0 , 3104 , 3.34624 , 9615 , 1.01288 , 0
SRI2 , ./data/ccvrp/P-n50-k10-scen-L666.svrp , 771.7 , 678.002 , 12.1417 , 60.303 , 1000.13 , 12 , 732 , 39.7 , 39.7 , 39.7 , 771.7 , 690.38 , 10.5378 , 4952 , 11272 , 9.28729 , 114 , 0.159107 , 0 , 0 , 0 , 3116 , 3.36254 , 9709 , 1.09704 , 0
ILS+SRI , ./data/ccvrp/P-n50-k10-scen-L666.svrp , 781.16 , 678.001 , 13.2058 , 60.276 , 1000.17 , 12 , 764 , 17.16 , 17.16 , 17.16 , 781.16 , 692.298 , 11.3756 , 5530 , 12355 , 9.31172 , 244 , 0.204742 , 0 , 0 , 0 , 3108 , 3.34816 , 10473 , 2.39934 , 0
ILS , ./data/ccvrp/P-n51-k10-scen-H666.svrp , 963.89 , 733.826 , 23.8683 , 0.357 , 1000.13 , 13 , 898 , 65.89 , 64.93 , 65.89 , 963.89 , 751.907 , 21.9924 , 6625 , 14917 , 7.23586 , 277 , 0.074282 , 0 , 1064 , 0.698069 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/ccvrp/P-n51-k10-scen-H666.svrp , 919.83 , 741.575 , 19.3791 , 60.412 , 1000.12 , 13 , 847 , 72.83 , 71.22 , 72.83 , 919.83 , 755.36 , 17.8805 , 4610 , 11101 , 8.60126 , 158 , 0.040096 , 0 , 0 , 0 , 5851 , 4.13062 , 8677 , 1.0714 , 0
SRI2 , ./data/ccvrp/P-n51-k10-scen-H666.svrp , 922.2 , 741.358 , 19.6099 , 60.41 , 1000.13 , 13 , 870 , 52.2 , 50.04 , 52.2 , 922.2 , 756.352 , 17.984 , 5182 , 11063 , 9.2476 , 227 , 0.397904 , 0 , 0 , 0 , 5603 , 3.60546 , 8075 , 1.20217 , 0
ILS+SRI , ./data/ccvrp/P-n51-k10-scen-H666.svrp , 938.8 , 741.342 , 21.033 , 60.596 , 1000.16 , 13 , 859 , 79.8 , 79.73 , 79.8 , 938.8 , 758.08 , 19.2501 , 4647 , 11245 , 8.55485 , 170 , 0.238171 , 0 , 0 , 0 , 5568 , 3.6063 , 8082 , 2.12739 , 0
ILS , ./data/ccvrp/P-n51-k10-scen-L666.svrp , 836.35 , 713.25 , 14.7187 , 0.358 , 1000.15 , 12 , 795 , 41.35 , 41.04 , 41.35 , 836.35 , 730.786 , 12.622 , 8096 , 13235 , 9.86065 , 143 , 0.047146 , 0 , 169 , 0.478795 , 0 , 0 , 0 , 0 , 0
SRI1 , ./data/ccvrp/P-n51-k10-scen-L666.svrp , 806.92 , 721.041 , 10.6428 , 60.314 , 1000.12 , 12 , 790 , 16.92 , 16.6 , 16.92 , 806.92 , 732.569 , 9.2142 , 5617 , 9755 , 10.8146 , 129 , 0.026063 , 0 , 0 , 0 , 2841 , 4.22293 , 8218 , 1.16564 , 0
SRI2 , ./data/ccvrp/P-n51-k10-scen-L666.svrp , 809.12 , 720.906 , 10.9025 , 60.403 , 1000.13 , 12 , 777 , 32.12 , 32.11 , 32.12 , 809.12 , 730.212 , 9.75229 , 4677 , 9567 , 10.2545 , 105 , 0.156407 , 0 , 0 , 0 , 2645 , 3.90937 , 7957 , 1.1088 , 0
ILS+SRI , ./data/ccvrp/P-n51-k10-scen-L666.svrp , 831.21 , 720.979 , 13.2615 , 60.379 , 1000.31 , 12 , 806 , 25.21 , 24 , 25.21 , 831.21 , 729.828 , 12.1969 , 4490 , 9972 , 9.13744 , 100 , 0.102711 , 0 , 0 , 0 , 2717 , 3.99444 , 8204 , 2.2346 , 0
SRI-V2 , ./data/ccvrp/A-n32-k5-scen-H666.svrp , 893 , 852.848 , 4.49627 , 60.126 , 134.545 , 6 , 893 , 0 , 0 , 0 , 893 , 893 , 0 , 11884 , 2368 , 3.38681 , 171 , 0.043208 , 0 , 0 , 0 , 2145 , 1.78407 , 295 , 0.241344 , 1
