Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 731.76 , 692.5 , 5.36515 , 0.056 , 600.026 , 4 , 716 , 15.76 , 14.84 , 15.76 , 731.76 , 724.375 , 1.00921 , 80414 , 3981 , 15.9206 , 950 , 0.076675 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 732.04 , 692.5 , 5.40134 , 0.059 , 600.016 , 4 , 716 , 16.04 , 15.36 , 16.04 , 732.04 , 723 , 1.23491 , 67322 , 4533 , 16.8739 , 1005 , 0.082281 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 731.76 , 694.795 , 5.05158 , 0.053 , 33.938 , 4 , 716 , 15.76 , 14.84 , 15.76 , 731.76 , 731.76 , 0 , 5338 , 1790 , 1.84825 , 31 , 0.004237 , 0 , 293 , 0.752349 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 731.76 , 707.791 , 3.27551 , 3.319 , 46.984 , 4 , 716 , 15.76 , 14.84 , 15.76 , 731.76 , 731.76 , 0 , 4804 , 2125 , 2.4997 , 76 , 0.008962 , 0 , 0 , 0 , 619 , 1.09995 , 464 , 0.728537 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 731.76 , 692.5 , 5.36515 , 0.057 , 424.121 , 4 , 716 , 15.76 , 14.84 , 15.76 , 731.76 , 731.76 , 0 , 41955 , 4659 , 9.00519 , 1918 , 0.216174 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 731.76 , 692.5 , 5.36515 , 0.059 , 600.007 , 4 , 716 , 15.76 , 14.84 , 15.76 , 731.76 , 729.562 , 0.300303 , 46302 , 4886 , 11.6284 , 1813 , 0.391835 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 731.76 , 694.795 , 5.05158 , 0.051 , 25.779 , 4 , 716 , 15.76 , 14.84 , 15.76 , 731.76 , 731.76 , 0 , 4962 , 1462 , 1.60904 , 45 , 0.014604 , 0 , 174 , 0.696786 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 731.76 , 707.791 , 3.27551 , 3.342 , 24.207 , 4 , 716 , 15.76 , 14.84 , 15.76 , 731.76 , 731.76 , 0 , 2683 , 1277 , 1.55522 , 53 , 0.013723 , 0 , 0 , 0 , 619 , 1.10259 , 315 , 0.37417 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 619 , 3.90586 , 0.011 , 13.8 , 4 , 619 , 25.16 , 24.8 , 25.16 , 644.16 , 644.16 , 0 , 10308 , 591 , 0.755494 , 180 , 0.017994 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 619 , 3.90586 , 0.01 , 13.533 , 4 , 619 , 25.16 , 24.8 , 25.16 , 644.16 , 644.16 , 0 , 11803 , 581 , 0.841369 , 169 , 0.017303 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 634.732 , 1.4636 , 0.052 , 3.029 , 4 , 619 , 25.16 , 24.8 , 25.16 , 644.16 , 644.16 , 0 , 856 , 522 , 0.290537 , 8 , 0.001568 , 0 , 86 , 0.054544 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 637.52 , 1.0308 , 0.843 , 2.024 , 4 , 619 , 25.16 , 24.8 , 25.16 , 644.16 , 644.16 , 0 , 305 , 311 , 0.372695 , 5 , 0.0008 , 0 , 0 , 0 , 241 , 0.300879 , 71 , 0.011115 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 620.778 , 3.62988 , 0.025 , 2.544 , 4 , 619 , 25.16 , 24.8 , 25.16 , 644.16 , 644.16 , 0 , 1864 , 447 , 0.349829 , 87 , 0.010121 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 620.778 , 3.62988 , 0.023 , 3.462 , 4 , 619 , 25.16 , 24.8 , 25.16 , 644.16 , 644.16 , 0 , 1459 , 458 , 0.345225 , 101 , 0.020899 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 634.732 , 1.4636 , 0.053 , 2.792 , 4 , 619 , 25.16 , 24.8 , 25.16 , 644.16 , 644.16 , 0 , 751 , 486 , 0.283809 , 19 , 0.006499 , 0 , 71 , 0.045438 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 637.52 , 1.0308 , 0.829 , 2.006 , 4 , 619 , 25.16 , 24.8 , 25.16 , 644.16 , 644.16 , 0 , 299 , 312 , 0.367195 , 11 , 0.003664 , 0 , 0 , 0 , 241 , 0.299331 , 71 , 0.01054 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 704.5 , 2.36973 , 0.024 , 8.28 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 5654 , 486 , 0.633412 , 335 , 0.032531 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 704.5 , 2.36973 , 0.025 , 9.049 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 4670 , 504 , 0.497366 , 352 , 0.034963 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 704.5 , 2.36973 , 0.027 , 0.751 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 225 , 214 , 0.059121 , 8 , 0.001303 , 0 , 50 , 0.015929 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 719.421 , 0.301994 , 1.296 , 1.597 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 30 , 120 , 0.392796 , 0 , 0.000297 , 0 , 0 , 0 , 456 , 0.401684 , 74 , 0.00596 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 704.5 , 2.36973 , 0.025 , 4.704 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 2281 , 442 , 0.369525 , 289 , 0.046856 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 704.5 , 2.36973 , 0.025 , 5.304 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 2286 , 476 , 0.390897 , 340 , 0.063434 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 704.5 , 2.36973 , 0.026 , 0.852 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 8.6232e-09 , 261 , 228 , 0.067311 , 17 , 0.006894 , 0 , 55 , 0.018587 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 719.421 , 0.301994 , 1.303 , 1.608 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 30 , 120 , 0.393341 , 0 , 0.001225 , 0 , 0 , 0 , 456 , 0.40222 , 74 , 0.005935 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 656 , 2.65907 , 0.044 , 29.259 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 13838 , 1100 , 1.49657 , 493 , 0.042955 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 656 , 2.65907 , 0.047 , 11.438 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 8565 , 679 , 0.767269 , 214 , 0.018781 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 658.189 , 2.33432 , 0.043 , 1.703 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 490 , 354 , 0.129064 , 11 , 0.002146 , 0 , 90 , 0.024453 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 662.28 , 1.72722 , 0.302 , 2.881 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 732 , 426 , 0.207252 , 7 , 0.001467 , 0 , 0 , 0 , 148 , 0.052583 , 138 , 0.014611 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 656 , 2.65907 , 0.045 , 7.272 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 3000 , 774 , 0.500847 , 357 , 0.038634 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 656 , 2.65907 , 0.045 , 11.911 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 4342 , 896 , 0.705548 , 464 , 0.082833 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 658.189 , 2.33432 , 0.043 , 2.277 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 717 , 394 , 0.169752 , 21 , 0.008686 , 0 , 92 , 0.035446 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 662.28 , 1.72722 , 0.301 , 1.985 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 454 , 394 , 0.145892 , 14 , 0.005682 , 0 , 0 , 0 , 148 , 0.052678 , 84 , 0.012597 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 682.72 , 645.25 , 5.48834 , 0.037 , 600.02 , 4 , 669 , 13.72 , 12.28 , 13.72 , 682.72 , 664.25 , 2.70536 , 71499 , 4286 , 15.4312 , 2617 , 0.217623 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 685.16 , 645.25 , 5.82492 , 0.039 , 600.026 , 4 , 660 , 25.16 , 24.52 , 25.16 , 685.16 , 663.812 , 3.1157 , 67697 , 4319 , 15.7076 , 2667 , 0.222958 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 649.51 , 4.30932 , 0.042 , 18.489 , 4 , 668 , 10.76 , 10.68 , 10.76 , 678.76 , 678.76 , 0 , 4554 , 1064 , 1.06645 , 54 , 0.00583 , 0 , 188 , 0.227578 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 663.95 , 2.18191 , 1.041 , 13.026 , 4 , 668 , 10.76 , 10.68 , 10.76 , 678.76 , 678.76 , 0 , 2661 , 860 , 1.14397 , 41 , 0.004452 , 0 , 0 , 0 , 333 , 0.327622 , 214 , 0.04837 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 645.25 , 4.93694 , 0.038 , 600.011 , 4 , 668 , 10.76 , 10.68 , 10.76 , 678.76 , 667.5 , 1.65891 , 57067 , 4457 , 15.3339 , 2196 , 0.3183 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 645.25 , 4.93694 , 0.037 , 600.012 , 4 , 668 , 10.76 , 10.68 , 10.76 , 678.76 , 668.908 , 1.45152 , 57652 , 4251 , 15.6764 , 2314 , 0.520787 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 649.51 , 4.30932 , 0.044 , 17.387 , 4 , 668 , 10.76 , 10.68 , 10.76 , 678.76 , 678.76 , 0 , 3922 , 1028 , 0.832421 , 134 , 0.037392 , 0 , 185 , 0.196899 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 663.95 , 2.18191 , 1.052 , 18.813 , 4 , 668 , 10.76 , 10.68 , 10.76 , 678.76 , 678.76 , 0 , 3992 , 951 , 1.62398 , 59 , 0.013873 , 0 , 0 , 0 , 333 , 0.328507 , 194 , 0.034084 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 656 , 4.31739 , 0.008 , 143.258 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 103182 , 840 , 6.91083 , 462 , 0.038322 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 656 , 4.31739 , 0.008 , 124.767 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 78285 , 815 , 5.47758 , 446 , 0.039691 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 668.55 , 2.48693 , 0.038 , 2.224 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 984 , 316 , 0.207615 , 25 , 0.002732 , 0 , 58 , 0.059629 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 678.364 , 1.05548 , 1.36 , 2.438 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 623 , 207 , 0.53831 , 5 , 0.000805 , 0 , 0 , 0 , 526 , 0.468337 , 93 , 0.037295 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 657.5 , 4.0986 , 0.027 , 3.561 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 2128 , 465 , 0.308079 , 347 , 0.045896 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 657.5 , 4.0986 , 0.034 , 4.693 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 2169 , 467 , 0.355506 , 405 , 0.062464 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 668.55 , 2.48693 , 0.038 , 1.98 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 894 , 294 , 0.188982 , 42 , 0.009963 , 0 , 45 , 0.055625 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 678.364 , 1.05548 , 1.356 , 2.279 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 491 , 200 , 0.53589 , 18 , 0.005868 , 0 , 0 , 0 , 526 , 0.468338 , 93 , 0.017836 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 655 , 4.02087 , 0.015 , 287.069 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 682.44 , 0 , 83429 , 1923 , 7.63151 , 917 , 0.07855 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 655 , 4.02087 , 0.015 , 600.017 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 675 , 1.09021 , 132933 , 2347 , 15.1845 , 1309 , 0.119665 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 668.605 , 2.02735 , 0.061 , 0.704 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 682.44 , 0 , 313 , 234 , 0.060303 , 5 , 0.000443 , 0 , 75 , 0.023146 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 676.626 , 0.851909 , 1.196 , 2.644 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 682.44 , 0 , 290 , 206 , 0.261806 , 12 , 0.001791 , 0 , 0 , 0 , 464 , 0.302822 , 136 , 0.017056 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 657 , 3.7278 , 0.025 , 22.281 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 682.44 , 0 , 6767 , 997 , 1.0347 , 650 , 0.102061 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 657 , 3.7278 , 0.027 , 35.742 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 682.44 , 0 , 9632 , 1040 , 1.47563 , 802 , 0.198208 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 668.605 , 2.02735 , 0.06 , 0.71 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 682.44 , 0 , 300 , 225 , 0.057352 , 17 , 0.00579 , 0 , 66 , 0.022567 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 676.626 , 0.851909 , 1.182 , 1.987 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 682.44 , 0 , 114 , 180 , 0.224408 , 17 , 0.004943 , 0 , 0 , 0 , 464 , 0.301891 , 137 , 0.017261 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 758.64 , 716 , 5.62058 , 0.018 , 600.007 , 4 , 729 , 29.64 , 29.48 , 29.64 , 758.64 , 739 , 2.58884 , 104410 , 1934 , 16.7759 , 3215 , 0.486705 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 716 , 4.41608 , 0.018 , 298.474 , 4 , 745 , 4.08 , 4 , 4.08 , 749.08 , 749.08 , 0 , 69464 , 1384 , 8.15269 , 1790 , 0.281138 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 726.523 , 3.01131 , 0.027 , 2.712 , 4 , 745 , 4.08 , 4 , 4.08 , 749.08 , 749.08 , 0 , 660 , 490 , 0.255249 , 18 , 0.004315 , 0 , 71 , 0.045789 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 738.11 , 1.46446 , 2.145 , 5.622 , 4 , 745 , 4.08 , 4 , 4.08 , 749.08 , 749.08 , 0 , 700 , 475 , 0.623539 , 11 , 0.002264 , 0 , 0 , 0 , 523 , 0.475976 , 129 , 0.021255 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 718.5 , 4.08234 , 0.033 , 27.747 , 4 , 745 , 4.08 , 4 , 4.08 , 749.08 , 749.08 , 0 , 7729 , 893 , 1.85812 , 497 , 0.078796 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 718.5 , 4.08234 , 0.035 , 53.398 , 4 , 745 , 4.08 , 4 , 4.08 , 749.08 , 749.08 , 0 , 9353 , 1508 , 2.65392 , 903 , 0.177855 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 726.523 , 3.01131 , 0.027 , 2.512 , 4 , 745 , 4.08 , 4 , 4.08 , 749.08 , 749.08 , 0 , 599 , 452 , 0.240476 , 27 , 0.011046 , 0 , 64 , 0.039623 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 738.11 , 1.46446 , 2.152 , 4.609 , 4 , 745 , 4.08 , 4 , 4.08 , 749.08 , 749.08 , 0 , 494 , 398 , 0.521619 , 9 , 0.004565 , 0 , 0 , 0 , 523 , 0.474523 , 113 , 0.018448 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.84 , 710 , 2.04735 , 0.075 , 53.244 , 4 , 719 , 5.84 , 5.84 , 5.84 , 724.84 , 724.84 , 0 , 23480 , 776 , 2.41565 , 725 , 0.09375 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
