Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_0.svrp , 728.2 , 718.11 , 1.38561 , 0.32 , 4.196 , 4 , 711 , 17.2 , 16.72 , 16.72 , 728.2 , 728.2 , 0 , 1274 , 402 , 0.33659 , 38 , 0.29176 , 8 , 0 , 0.302211 , 106 , 0.07394 , 190 , 0.314798 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 734.52 , 697.5 , 5.04003 , 0.024 , 111.14 , 4 , 718 , 16.52 , 16.28 , 16.52 , 734.52 , 734.52 , 0 , 22703 , 2358 , 3.79787 , 809 , 2.26223 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 734.52 , 697.74 , 5.00735 , 0.027 , 10.729 , 4 , 718 , 16.52 , 16.28 , 16.52 , 734.52 , 734.52 , 0 , 2496 , 1027 , 0.653062 , 66 , 0.403426 , 0 , 144 , 0.856239 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_1.svrp , 734.52 , 713.167 , 2.90711 , 1.726 , 18.576 , 4 , 718 , 16.52 , 16.28 , 16.52 , 734.52 , 734.52 , 0 , 2362 , 1296 , 1.07207 , 67 , 0.399966 , 22 , 0 , 0.839799 , 481 , 0.568278 , 315 , 0.898873 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 630.64 , 611.9 , 2.97158 , 0.058 , 4.472 , 4 , 619 , 11.64 , 11.64 , 11.64 , 630.64 , 630.64 , 0 , 1585 , 589 , 0.451891 , 123 , 0.19975 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 630.64 , 611.9 , 2.97158 , 0.058 , 2.433 , 4 , 619 , 11.64 , 11.64 , 11.64 , 630.64 , 630.64 , 0 , 674 , 563 , 0.243238 , 25 , 0.089594 , 0 , 66 , 0.086471 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_2.svrp , 630.64 , 621.027 , 1.52425 , 12.862 , 15.075 , 4 , 619 , 11.64 , 11.64 , 11.64 , 630.64 , 630.64 , 0 , 454 , 330 , 3.23455 , 4 , 0.071831 , 1 , 0 , 0.058558 , 1287 , 4.209 , 151 , 0.071938 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 736 , 692.5 , 5.91033 , 0.048 , 600.015 , 4 , 714 , 22 , 21.08 , 21.08 , 736 , 723.444 , 1.70592 , 54299 , 4819 , 16.7903 , 1745 , 5.89499 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 731.76 , 692.62 , 5.34875 , 0.05 , 37.485 , 4 , 716 , 15.76 , 14.84 , 14.84 , 731.76 , 731.76 , 0 , 5617 , 1753 , 1.82016 , 93 , 0.929808 , 0 , 270 , 2.00936 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_3.svrp , 731.76 , 708.525 , 3.17515 , 3.345 , 25.424 , 4 , 716 , 15.76 , 14.84 , 14.84 , 731.76 , 731.76 , 0 , 3426 , 1226 , 2.15759 , 42 , 0.601989 , 23 , 0 , 1.27285 , 621 , 1.09071 , 252 , 1.33841 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 620.778 , 3.62988 , 0.022 , 2.257 , 4 , 619 , 25.16 , 24.8 , 24.8 , 644.16 , 644.16 , 0 , 1645 , 480 , 0.323236 , 83 , 0.120537 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 634.72 , 1.46547 , 0.034 , 1.631 , 4 , 619 , 25.16 , 24.8 , 24.8 , 644.16 , 644.16 , 0 , 550 , 491 , 0.167136 , 28 , 0.101064 , 0 , 69 , 0.106732 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_4.svrp , 644.16 , 637.52 , 1.0308 , 0.851 , 1.971 , 4 , 619 , 25.16 , 24.8 , 24.8 , 644.16 , 644.16 , 0 , 281 , 332 , 0.392205 , 12 , 0.049891 , 1 , 0 , 0.048259 , 225 , 0.310768 , 81 , 0.048155 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 704.5 , 2.36973 , 0.024 , 6.854 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 2396 , 597 , 0.37113 , 302 , 0.344028 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 704.5 , 2.36973 , 0.025 , 1.618 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 550 , 396 , 0.14851 , 60 , 0.132619 , 0 , 94 , 0.130457 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 719.415 , 0.302823 , 1.252 , 1.475 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 20 , 136 , 0.401458 , 0 , 0.010146 , 0 , 0 , 0.008693 , 440 , 0.400779 , 63 , 0.011257 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 656 , 2.65907 , 0.031 , 7.321 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 3504 , 721 , 0.563291 , 391 , 0.38597 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 656 , 2.65907 , 0.031 , 3.941 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 1200 , 526 , 0.308219 , 87 , 0.254581 , 0 , 126 , 0.231778 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 664.48 , 1.40076 , 0.626 , 2.633 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 666 , 427 , 0.303164 , 18 , 0.123305 , 4 , 0 , 0.100917 , 271 , 0.170226 , 127 , 0.108946 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 645.25 , 4.93694 , 0.028 , 553.311 , 4 , 668 , 10.76 , 10.68 , 10.68 , 678.76 , 678.76 , 0 , 66424 , 3778 , 12.4788 , 2517 , 5.98117 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 645.25 , 4.93694 , 0.028 , 21.333 , 4 , 668 , 10.76 , 10.68 , 10.68 , 678.76 , 678.76 , 0 , 4366 , 1193 , 1.05516 , 198 , 0.814171 , 0 , 252 , 0.722881 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 663.964 , 2.17983 , 1.036 , 14.175 , 4 , 668 , 10.76 , 10.68 , 10.68 , 678.76 , 678.76 , 0 , 2787 , 1018 , 1.12326 , 75 , 0.554282 , 36 , 0 , 0.525573 , 330 , 0.32663 , 228 , 0.546968 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 657.5 , 4.0986 , 0.024 , 4.516 , 4 , 656 , 29.6 , 29.2 , 29.2 , 685.6 , 685.6 , 0 , 2918 , 509 , 0.461179 , 340 , 0.382378 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 668.55 , 2.48693 , 0.033 , 1.344 , 4 , 656 , 29.6 , 29.2 , 29.2 , 685.6 , 685.6 , 0 , 904 , 258 , 0.171996 , 30 , 0.158897 , 0 , 31 , 0.217076 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 678.425 , 1.04657 , 1.664 , 3.669 , 4 , 656 , 29.6 , 29.2 , 29.2 , 685.6 , 685.6 , 0 , 926 , 254 , 0.795224 , 23 , 0.176069 , 9 , 0 , 0.182768 , 570 , 0.629206 , 95 , 0.184808 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 657 , 3.7278 , 0.023 , 45.485 , 4 , 668 , 14.44 , 13.32 , 13.32 , 682.44 , 682.44 , 0 , 12822 , 1263 , 1.92369 , 744 , 1.37141 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 659 , 3.43473 , 0.023 , 1.798 , 4 , 668 , 14.44 , 13.32 , 13.32 , 682.44 , 682.44 , 0 , 609 , 323 , 0.11896 , 67 , 0.130139 , 0 , 102 , 0.125875 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 676.48 , 0.873312 , 0.91 , 1.641 , 4 , 668 , 14.44 , 13.32 , 13.32 , 682.44 , 682.44 , 0 , 116 , 190 , 0.184463 , 12 , 0.030075 , 3 , 0 , 0.026442 , 419 , 0.215939 , 111 , 0.035574 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 718.5 , 4.08234 , 0.029 , 28.285 , 4 , 745 , 4.08 , 4 , 4 , 749.08 , 749.08 , 0 , 7589 , 1190 , 2.06524 , 446 , 0.967627 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 723.5 , 3.41486 , 0.036 , 5.709 , 4 , 745 , 4.08 , 4 , 4 , 749.08 , 749.08 , 0 , 920 , 540 , 0.382942 , 42 , 0.299394 , 0 , 59 , 0.272553 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 738.28 , 1.44177 , 1.379 , 4.37 , 4 , 745 , 4.08 , 4 , 4 , 749.08 , 749.08 , 0 , 605 , 411 , 0.434913 , 16 , 0.168209 , 10 , 0 , 0.1678 , 422 , 0.361371 , 138 , 0.182903 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.84 , 710.143 , 2.02764 , 0.066 , 7.901 , 4 , 719 , 5.84 , 5.84 , 5.84 , 724.84 , 724.84 , 0 , 2389 , 581 , 0.48917 , 430 , 0.441743 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.84 , 712.25 , 1.73694 , 0.082 , 1.709 , 4 , 719 , 5.84 , 5.84 , 5.84 , 724.84 , 724.84 , 0 , 323 , 304 , 0.103395 , 37 , 0.075942 , 0 , 48 , 0.088802 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.84 , 720.233 , 0.635543 , 8.382 , 9.688 , 4 , 719 , 5.84 , 5.84 , 5.84 , 724.84 , 724.84 , 0 , 207 , 258 , 1.7212 , 14 , 0.057363 , 4 , 0 , 0.063427 , 839 , 3.039 , 131 , 0.081957 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 743.68 , 728.5 , 2.0412 , 0.014 , 0.272 , 4 , 739 , 4.68 , 4.68 , 4.68 , 743.68 , 743.68 , 0 , 84 , 155 , 0.02825 , 12 , 0.01313 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 743.68 , 732.847 , 1.45665 , 0.033 , 1.936 , 4 , 739 , 4.68 , 4.68 , 4.68 , 743.68 , 743.68 , 0 , 358 , 493 , 0.140753 , 14 , 0.075874 , 0 , 61 , 0.089121 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 743.68 , 743.68 , 4.58612e-14 , 4.351 , 4.427 , 4 , 739 , 4.68 , 4.68 , 4.68 , 743.68 , 743.68 , 0 , 1 , 113 , 0.455754 , 0 , 0.001986 , 0 , 0 , 0.00141 , 834 , 1.00731 , 113 , 0.023268 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.56 , 716.812 , 2.54874 , 0.061 , 63.558 , 4 , 734 , 1.56 , 1.56 , 1.56 , 735.56 , 735.56 , 0 , 6553 , 2462 , 3.03915 , 553 , 1.04745 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.56 , 716.812 , 2.54874 , 0.06 , 9.111 , 4 , 734 , 1.56 , 1.56 , 1.56 , 735.56 , 735.56 , 0 , 1092 , 903 , 0.548103 , 23 , 0.260202 , 0 , 59 , 0.225701 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.56 , 727.74 , 1.06314 , 2.811 , 12.697 , 4 , 734 , 1.56 , 1.56 , 1.56 , 735.56 , 735.56 , 0 , 763 , 667 , 1.06268 , 28 , 0.247543 , 13 , 0 , 0.214056 , 471 , 0.845204 , 154 , 0.225303 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 712.92 , 696.667 , 2.27983 , 0.065 , 600.01 , 4 , 703 , 9.92 , 9.92 , 9.92 , 712.92 , 708 , 0.69012 , 57360 , 4428 , 9.8709 , 7097 , 13.0667 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 712.92 , 696.667 , 2.27983 , 0.063 , 22.469 , 4 , 703 , 9.92 , 9.92 , 9.92 , 712.92 , 712.92 , 0 , 4421 , 1271 , 0.954316 , 271 , 1.03462 , 0 , 314 , 1.82021 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 712.92 , 705.771 , 1.00272 , 7.183 , 19.195 , 4 , 703 , 9.92 , 9.92 , 9.92 , 712.92 , 712.92 , 0 , 1836 , 702 , 2.14086 , 79 , 0.518649 , 17 , 0 , 0.902218 , 933 , 2.3982 , 353 , 0.989923 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 820.08 , 803.75 , 1.99127 , 0.038 , 6.634 , 4 , 815 , 5.08 , 5.08 , 5.08 , 820.08 , 820.08 , 0 , 1231 , 695 , 0.448156 , 108 , 0.168879 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 820.08 , 803.75 , 1.99127 , 0.038 , 2.951 , 4 , 815 , 5.08 , 5.08 , 5.08 , 820.08 , 820.08 , 0 , 646 , 576 , 0.280107 , 27 , 0.15726 , 0 , 64 , 0.144777 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 820.08 , 813.679 , 0.780551 , 2.371 , 4.096 , 4 , 815 , 5.08 , 5.08 , 5.08 , 820.08 , 820.08 , 0 , 201 , 325 , 0.588825 , 10 , 0.048095 , 4 , 0 , 0.067181 , 511 , 0.782478 , 156 , 0.081383 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 749.2 , 721.5 , 3.69728 , 0.041 , 600.022 , 4 , 731 , 18.2 , 18.2 , 18.2 , 749.2 , 743.585 , 0.749517 , 67164 , 4130 , 15.3958 , 5957 , 16.3817 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 749.2 , 721.5 , 3.69728 , 0.044 , 64.475 , 4 , 731 , 18.2 , 18.2 , 18.2 , 749.2 , 749.2 , 0 , 8856 , 1882 , 2.03924 , 271 , 2.13482 , 0 , 568 , 3.17258 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 749.2 , 729.32 , 2.6535 , 0.333 , 31.314 , 4 , 731 , 18.2 , 18.2 , 18.2 , 749.2 , 749.2 , 0 , 6842 , 1221 , 1.61985 , 176 , 1.72547 , 11 , 0 , 2.52441 , 104 , 0.072241 , 504 , 2.55798 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 719.64 , 669.51 , 6.96601 , 0.059 , 600.015 , 4 , 716 , 3.64 , 3.6 , 3.64 , 719.64 , 694.625 , 3.47604 , 18746 , 7585 , 8.85581 , 1421 , 2.86374 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 711.16 , 669.51 , 5.85666 , 0.06 , 186.987 , 4 , 708 , 3.16 , 3.16 , 3.16 , 711.16 , 711.16 , 0 , 13623 , 4060 , 6.24225 , 93 , 3.73539 , 0 , 370 , 3.18069 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 711.16 , 688.007 , 3.25568 , 10.898 , 64.961 , 4 , 708 , 3.16 , 3.16 , 3.16 , 711.16 , 711.16 , 0 , 5231 , 1893 , 3.23415 , 14 , 1.21482 , 6 , 0 , 1.00025 , 898 , 3.29304 , 311 , 1.11719 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 726.714 , 1.78475 , 0.045 , 3.534 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 1863 , 580 , 0.328975 , 292 , 0.293091 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 726.714 , 1.78475 , 0.044 , 1.543 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 387 , 365 , 0.117163 , 17 , 0.0816 , 0 , 59 , 0.085881 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 732.531 , 0.998564 , 0.605 , 1.963 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 340 , 316 , 0.161456 , 4 , 0.074213 , 1 , 0 , 0.062734 , 193 , 0.154729 , 88 , 0.076551 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 677.882 , 2.15889 , 0.047 , 18.277 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 3498 , 941 , 0.999166 , 249 , 0.457347 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 677.882 , 2.15889 , 0.049 , 6.78 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 1064 , 571 , 0.471257 , 41 , 0.317993 , 0 , 52 , 0.284454 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 687.209 , 0.812682 , 2.222 , 9.461 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 700 , 602 , 0.611178 , 9 , 0.209733 , 5 , 0 , 0.191536 , 454 , 0.703053 , 93 , 0.186943 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 754.56 , 736.5 , 2.39345 , 0.079 , 24.185 , 4 , 739 , 15.56 , 14.2 , 14.56 , 754.56 , 754.56 , 0 , 6841 , 1004 , 1.20945 , 428 , 1.16949 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 754.56 , 736.5 , 2.39345 , 0.078 , 3.227 , 4 , 739 , 15.56 , 14.2 , 14.56 , 754.56 , 754.56 , 0 , 945 , 548 , 0.191238 , 79 , 0.221777 , 0 , 38 , 0.246127 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-PARADA_PATH-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 754.56 , 751.963 , 0.344195 , 6.628 , 7.593 , 4 , 739 , 15.56 , 14.2 , 14.56 , 754.56 , 754.56 , 0 , 93 , 248 , 1.83628 , 15 , 0.027409 , 5 , 0 , 0.053202 , 947 , 1.91633 , 113 , 0.047773 , 1 , 0
SVRP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 739.08 , 713 , 3.52871 , 0.037 , 25.424 , 4 , 730 , 9.08 , 8.16 , 9 , 739.08 , 739.08 , 0 , 7466 , 1383 , 1.53384 , 633 , 0.94611 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 739.08 , 713 , 3.52871 , 0.041 , 15.143 , 4 , 730 , 9.08 , 8.16 , 9 , 739.08 , 739.08 , 0 , 2760 , 1007 , 0.870996 , 142 , 0.765363 , 0 , 136 , 0.723431 , 0 , 0 , 0 , 0 , 1 , 0
