Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 732.36 , 721.584 , 1.47141 , 1.8 , 5.494 , 4 , 724 , 8.36 , 8.36 , 8.36 , 732.36 , 732.36 , 0 , 995 , 356 , 0.725565 , 5 , 0.001493 , 0 , 0 , 0 , 540 , 0.499486 , 160 , 0.016146 , 1 , 0
$\textsc{pr}^*$ , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 732.36 , 705.75 , 3.63346 , 0.036 , 24.864 , 4 , 724 , 8.36 , 8.36 , 8.36 , 732.36 , 732.36 , 0 , 5831 , 1270 , 1.22287 , 474 , 0.049872 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d} , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 732.36 , 706.125 , 3.58225 , 0.05 , 50.085 , 4 , 724 , 8.36 , 8.36 , 8.36 , 732.36 , 732.36 , 0 , 10461 , 1482 , 2.18406 , 622 , 0.105423 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set} , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 732.36 , 709.891 , 3.06805 , 0.048 , 5.397 , 4 , 724 , 8.36 , 8.36 , 8.36 , 732.36 , 732.36 , 0 , 981 , 781 , 0.312372 , 23 , 0.005293 , 0 , 105 , 0.043607 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set+sri} , ./data/Jabali/k4/40_4_0.80_1_8.svrp , 732.36 , 721.584 , 1.47141 , 1.822 , 5.021 , 4 , 724 , 8.36 , 8.36 , 8.36 , 732.36 , 732.36 , 0 , 747 , 332 , 0.676123 , 6 , 0.003958 , 0 , 0 , 0 , 540 , 0.502086 , 156 , 0.01508 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 650.92 , 624.5 , 4.05887 , 0.051 , 112.056 , 4 , 648 , 2.92 , 2.76 , 2.92 , 650.92 , 650.92 , 0 , 16074 , 2723 , 2.54555 , 699 , 0.054197 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 650.92 , 624.5 , 4.05887 , 0.054 , 331.112 , 4 , 648 , 2.92 , 2.76 , 2.92 , 650.92 , 650.92 , 0 , 35660 , 4492 , 6.03061 , 991 , 0.080432 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 650.92 , 627.951 , 3.52868 , 0.059 , 11.832 , 4 , 648 , 2.92 , 2.76 , 2.92 , 650.92 , 650.92 , 0 , 1344 , 1309 , 0.481792 , 19 , 0.002319 , 0 , 153 , 0.084272 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 650.92 , 639.414 , 1.76768 , 4.98 , 7.181 , 4 , 648 , 2.92 , 2.76 , 2.92 , 650.92 , 650.92 , 0 , 352 , 441 , 1.02105 , 2 , 0.000668 , 0 , 0 , 0 , 733 , 2.16841 , 177 , 0.020594 , 1 , 0
$\textsc{pr}^*$ , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 650.92 , 624.5 , 4.05887 , 0.051 , 28.356 , 4 , 648 , 2.92 , 2.76 , 2.92 , 650.92 , 650.92 , 0 , 5867 , 1738 , 1.20051 , 389 , 0.03667 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d} , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 650.92 , 624.5 , 4.05887 , 0.053 , 43.661 , 4 , 648 , 2.92 , 2.76 , 2.92 , 650.92 , 650.92 , 0 , 5913 , 2091 , 1.31331 , 531 , 0.068831 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set} , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 650.92 , 627.951 , 3.52868 , 0.058 , 12.686 , 4 , 648 , 2.92 , 2.76 , 2.92 , 650.92 , 650.92 , 0 , 1352 , 1348 , 0.414345 , 99 , 0.017554 , 0 , 177 , 0.099175 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set+sri} , ./data/Jabali/k4/40_4_0.80_1_9.svrp , 650.92 , 639.414 , 1.76768 , 4.933 , 7.181 , 4 , 648 , 2.92 , 2.76 , 2.92 , 650.92 , 650.92 , 0 , 364 , 457 , 1.02443 , 4 , 0.002147 , 0 , 0 , 0 , 733 , 2.16508 , 177 , 0.020796 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 721.88 , 704.5 , 2.4076 , 0.02 , 7.649 , 4 , 709 , 12.88 , 12.88 , 12.88 , 721.88 , 721.88 , 0 , 6252 , 622 , 0.689244 , 258 , 0.02756 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 721.88 , 704.5 , 2.4076 , 0.02 , 8.855 , 4 , 709 , 12.88 , 12.88 , 12.88 , 721.88 , 721.88 , 0 , 6644 , 586 , 0.720608 , 258 , 0.028966 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 721.88 , 705.263 , 2.30193 , 0.027 , 1.019 , 4 , 709 , 12.88 , 12.88 , 12.88 , 721.88 , 721.88 , 0 , 453 , 271 , 0.133477 , 3 , 0.000485 , 0 , 51 , 0.016324 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 721.88 , 714.507 , 1.02141 , 1.812 , 2.674 , 4 , 709 , 12.88 , 12.88 , 12.88 , 721.88 , 721.88 , 8.19029e-08 , 383 , 257 , 0.513481 , 0 , 0.000192 , 0 , 0 , 0 , 569 , 0.590299 , 120 , 0.014093 , 1 , 0
$\textsc{pr}^*$ , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 721.88 , 704.5 , 2.4076 , 0.019 , 3.362 , 4 , 709 , 12.88 , 12.88 , 12.88 , 721.88 , 721.88 , 0 , 1777 , 511 , 0.322545 , 207 , 0.022993 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d} , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 721.88 , 704.5 , 2.4076 , 0.02 , 4.26 , 4 , 709 , 12.88 , 12.88 , 12.88 , 721.88 , 721.88 , 0 , 1950 , 529 , 0.367996 , 232 , 0.034512 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set} , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 721.88 , 705.263 , 2.30193 , 0.028 , 1.034 , 4 , 709 , 12.88 , 12.88 , 12.88 , 721.88 , 721.88 , 0 , 454 , 273 , 0.135704 , 5 , 0.002251 , 0 , 50 , 0.016682 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set+sri} , ./data/Jabali/k4/40_4_0.82_1_0.svrp , 721.88 , 714.507 , 1.02141 , 1.841 , 2.785 , 4 , 709 , 12.88 , 12.88 , 12.88 , 721.88 , 721.88 , 8.19029e-08 , 411 , 253 , 0.532896 , 7 , 0.00419 , 0 , 0 , 0 , 569 , 0.595241 , 117 , 0.013038 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 673.36 , 653.667 , 2.92464 , 0.026 , 49.104 , 4 , 670 , 3.36 , 3.36 , 3.36 , 673.36 , 673.36 , 0 , 31861 , 953 , 3.92442 , 350 , 0.027628 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 673.36 , 653.667 , 2.92464 , 0.028 , 45.987 , 4 , 670 , 3.36 , 3.36 , 3.36 , 673.36 , 673.36 , 0 , 18052 , 974 , 2.01024 , 360 , 0.02968 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 673.36 , 655.54 , 2.64639 , 0.032 , 5.463 , 4 , 670 , 3.36 , 3.36 , 3.36 , 673.36 , 673.36 , 0 , 1225 , 551 , 0.351155 , 42 , 0.005219 , 0 , 96 , 0.08502 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 673.36 , 667.144 , 0.923089 , 0.799 , 1.403 , 4 , 670 , 3.36 , 3.36 , 3.36 , 673.36 , 673.36 , 0 , 184 , 203 , 0.267843 , 1 , 0.000407 , 0 , 0 , 0 , 340 , 0.259301 , 69 , 0.006927 , 1 , 0
$\textsc{pr}^*$ , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 673.36 , 653.667 , 2.92464 , 0.028 , 20.909 , 4 , 670 , 3.36 , 3.36 , 3.36 , 673.36 , 673.36 , 0 , 10030 , 875 , 1.64069 , 472 , 0.096227 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d} , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 673.36 , 653.667 , 2.92464 , 0.028 , 26.373 , 4 , 670 , 3.36 , 3.36 , 3.36 , 673.36 , 673.36 , 0 , 8074 , 827 , 1.53014 , 421 , 0.079691 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set} , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 673.36 , 655.54 , 2.64639 , 0.033 , 2.01 , 4 , 670 , 3.36 , 3.36 , 3.36 , 673.36 , 673.36 , 0 , 824 , 357 , 0.202484 , 25 , 0.009295 , 0 , 59 , 0.040904 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set+sri} , ./data/Jabali/k4/40_4_0.82_1_1.svrp , 673.36 , 667.144 , 0.923089 , 0.782 , 1.373 , 4 , 670 , 3.36 , 3.36 , 3.36 , 673.36 , 673.36 , 0 , 181 , 203 , 0.264897 , 2 , 0.000846 , 0 , 0 , 0 , 340 , 0.256297 , 69 , 0.006921 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.28 , 623 , 1.4677 , 0.01 , 0.225 , 4 , 626 , 6.28 , 5.48 , 6.28 , 632.28 , 632.28 , 0 , 166 , 124 , 0.022413 , 38 , 0.003569 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.28 , 623 , 1.4677 , 0.01 , 0.236 , 4 , 626 , 6.28 , 5.48 , 6.28 , 632.28 , 632.28 , 0 , 81 , 112 , 0.01473 , 37 , 0.003955 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.28 , 626.646 , 0.891097 , 0.022 , 0.192 , 4 , 626 , 6.28 , 5.48 , 6.28 , 632.28 , 632.28 , 0 , 26 , 107 , 0.014535 , 5 , 0.000829 , 0 , 27 , 0.007154 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.28 , 628.14 , 0.654773 , 0.105 , 0.246 , 4 , 626 , 6.28 , 5.48 , 6.28 , 632.28 , 632.28 , 0 , 17 , 100 , 0.022169 , 1 , 0.000406 , 0 , 0 , 0 , 9 , 0.010194 , 23 , 0.004482 , 1 , 0
$\textsc{pr}^*$ , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.28 , 624.25 , 1.27001 , 0.019 , 0.237 , 4 , 626 , 6.28 , 5.48 , 6.28 , 632.28 , 632.28 , 0 , 63 , 106 , 0.018086 , 39 , 0.005527 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d} , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.28 , 624.25 , 1.27001 , 0.017 , 0.243 , 4 , 626 , 6.28 , 5.48 , 6.28 , 632.28 , 632.28 , 0 , 110 , 117 , 0.018329 , 49 , 0.007276 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set} , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.28 , 626.646 , 0.891097 , 0.022 , 0.204 , 4 , 626 , 6.28 , 5.48 , 6.28 , 632.28 , 632.28 , 0 , 21 , 112 , 0.015016 , 7 , 0.001747 , 0 , 26 , 0.006932 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set+sri} , ./data/Jabali/k4/40_4_0.82_1_2.svrp , 632.28 , 628.14 , 0.654773 , 0.104 , 0.246 , 4 , 626 , 6.28 , 5.48 , 6.28 , 632.28 , 632.28 , 0 , 17 , 100 , 0.022064 , 1 , 0.001292 , 0 , 0 , 0 , 9 , 0.009756 , 23 , 0.0043 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 702.52 , 668.5 , 4.84257 , 0.02 , 501.024 , 4 , 673 , 29.52 , 29.4 , 29.52 , 702.52 , 702.52 , 0 , 162205 , 2380 , 19.69 , 656 , 0.06124 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 702.52 , 668.5 , 4.84257 , 0.019 , 363.756 , 4 , 673 , 29.52 , 29.4 , 29.52 , 702.52 , 702.52 , 0 , 125377 , 1962 , 12.6612 , 640 , 0.063696 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 702.52 , 677.26 , 3.59563 , 0.031 , 2.335 , 4 , 673 , 29.52 , 29.4 , 29.52 , 702.52 , 702.52 , 0 , 1201 , 441 , 0.28141 , 19 , 0.002467 , 0 , 32 , 0.040448 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 702.52 , 689.47 , 1.8576 , 1.151 , 2.588 , 4 , 673 , 29.52 , 29.4 , 29.52 , 702.52 , 702.52 , 0 , 424 , 308 , 0.410237 , 7 , 0.000887 , 0 , 0 , 0 , 412 , 0.298393 , 81 , 0.010909 , 1 , 0
$\textsc{pr}^*$ , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 702.52 , 668.944 , 4.7793 , 0.032 , 11.214 , 4 , 673 , 29.52 , 29.4 , 29.52 , 702.52 , 702.52 , 0 , 4795 , 971 , 1.11956 , 271 , 0.033301 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d} , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 702.52 , 668.944 , 4.7793 , 0.033 , 48.565 , 4 , 673 , 29.52 , 29.4 , 29.52 , 702.52 , 702.52 , 0 , 15026 , 1428 , 3.26874 , 393 , 0.107372 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set} , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 702.52 , 677.26 , 3.59563 , 0.031 , 2.268 , 4 , 673 , 29.52 , 29.4 , 29.52 , 702.52 , 702.52 , 0 , 1098 , 468 , 0.278802 , 19 , 0.005656 , 0 , 29 , 0.033311 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set+sri} , ./data/Jabali/k4/40_4_0.82_1_3.svrp , 702.52 , 689.47 , 1.8576 , 1.135 , 2.854 , 4 , 673 , 29.52 , 29.4 , 29.52 , 702.52 , 702.52 , 0 , 505 , 393 , 0.442508 , 16 , 0.002824 , 0 , 0 , 0 , 412 , 0.296314 , 94 , 0.011737 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 664.84 , 641 , 3.58582 , 0.02 , 150.816 , 4 , 648 , 16.84 , 16.84 , 16.84 , 664.84 , 664.84 , 0 , 119889 , 723 , 8.89658 , 271 , 0.031029 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 664.84 , 641 , 3.58583 , 0.02 , 130.449 , 4 , 648 , 16.84 , 16.84 , 16.84 , 664.84 , 664.84 , 0 , 93491 , 770 , 5.37623 , 295 , 0.034119 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 664.84 , 651.293 , 2.03762 , 0.035 , 0.722 , 4 , 648 , 16.84 , 16.84 , 16.84 , 664.84 , 664.84 , 0 , 184 , 187 , 0.060082 , 8 , 0.001686 , 0 , 14 , 0.010425 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 664.84 , 659.832 , 0.753264 , 1.111 , 1.757 , 4 , 648 , 16.84 , 16.84 , 16.84 , 664.84 , 664.84 , 0 , 111 , 215 , 0.286448 , 5 , 0.001134 , 0 , 0 , 0 , 418 , 0.250657 , 77 , 0.01268 , 1 , 0
$\textsc{pr}^*$ , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 664.84 , 643.595 , 3.19547 , 0.036 , 5.326 , 4 , 648 , 16.84 , 16.84 , 16.84 , 664.84 , 664.84 , 0 , 2609 , 500 , 0.67012 , 96 , 0.014373 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d} , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 664.84 , 643.595 , 3.19547 , 0.038 , 4.118 , 4 , 648 , 16.84 , 16.84 , 16.84 , 664.84 , 664.84 , 0 , 1548 , 460 , 0.421854 , 89 , 0.013216 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set} , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 664.84 , 651.293 , 2.03762 , 0.035 , 0.698 , 4 , 648 , 16.84 , 16.84 , 16.84 , 664.84 , 664.84 , 0 , 162 , 189 , 0.061119 , 9 , 0.002131 , 0 , 14 , 0.008565 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set+sri} , ./data/Jabali/k4/40_4_0.82_1_4.svrp , 664.84 , 659.832 , 0.753264 , 1.112 , 1.716 , 4 , 648 , 16.84 , 16.84 , 16.84 , 664.84 , 664.84 , 0 , 122 , 194 , 0.287996 , 5 , 0.003688 , 0 , 0 , 0 , 418 , 0.250255 , 75 , 0.011324 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 615.04 , 601.5 , 2.20148 , 0.014 , 0.498 , 4 , 602 , 13.04 , 12.24 , 13.04 , 615.04 , 615.04 , 0 , 380 , 129 , 0.030978 , 31 , 0.003294 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 615.04 , 601.5 , 2.20148 , 0.014 , 0.527 , 4 , 602 , 13.04 , 12.24 , 13.04 , 615.04 , 615.04 , 0 , 497 , 123 , 0.038366 , 27 , 0.003478 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 615.04 , 606.1 , 1.45356 , 0.02 , 0.125 , 4 , 602 , 13.04 , 12.24 , 13.04 , 615.04 , 615.04 , 0 , 1 , 100 , 0.00836 , 4 , 0.000723 , 0 , 7 , 0.003583 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 615.04 , 614.24 , 0.130073 , 0.126 , 0.176 , 4 , 602 , 13.04 , 12.24 , 13.04 , 615.04 , 615.04 , 0 , 1 , 103 , 0.018699 , 1 , 0.000221 , 0 , 0 , 0 , 10 , 0.012467 , 8 , 0.001144 , 1 , 0
$\textsc{pr}^*$ , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 615.04 , 605.5 , 1.55112 , 0.026 , 0.301 , 4 , 602 , 13.04 , 12.24 , 13.04 , 615.04 , 615.04 , 0 , 102 , 116 , 0.019985 , 27 , 0.003206 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d} , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 615.04 , 605.5 , 1.55112 , 0.027 , 0.336 , 4 , 602 , 13.04 , 12.24 , 13.04 , 615.04 , 615.04 , 0 , 84 , 118 , 0.017605 , 26 , 0.00423 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set} , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 615.04 , 607.289 , 1.26017 , 0.031 , 0.129 , 4 , 602 , 13.04 , 12.24 , 13.04 , 615.04 , 615.04 , 0 , 1 , 102 , 0.009225 , 6 , 0.000905 , 0 , 7 , 0.003805 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set+sri} , ./data/Jabali/k4/40_4_0.82_1_5.svrp , 615.04 , 614.325 , 0.116299 , 0.131 , 0.187 , 4 , 602 , 13.04 , 12.24 , 13.04 , 615.04 , 615.04 , 0 , 1 , 109 , 0.019616 , 2 , 0.00036 , 0 , 0 , 0 , 10 , 0.01263 , 9 , 0.001189 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRDISAGGREGATION , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 691.8 , 673 , 2.71755 , 0.014 , 9.688 , 4 , 686 , 5.8 , 4.84 , 5.8 , 691.8 , 691.8 , 0 , 7669 , 434 , 0.620137 , 358 , 0.039287 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 691.8 , 673 , 2.71755 , 0.013 , 12.801 , 4 , 686 , 5.8 , 4.84 , 5.8 , 691.8 , 691.8 , 0 , 8761 , 495 , 0.671241 , 333 , 0.038939 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-INTSEP-PARADA_SET-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 691.8 , 677.814 , 2.02174 , 0.036 , 0.933 , 4 , 686 , 5.8 , 4.84 , 5.8 , 691.8 , 691.8 , 0 , 342 , 219 , 0.070638 , 12 , 0.001631 , 0 , 60 , 0.019335 , 0 , 0 , 0 , 0 , 1 , 0
SVRP-SRI-INTSEP-PARTIAL_ROUTE-NODE-PRSEPARATION-PRAFUNCTION-LAG , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 691.8 , 683.9 , 1.14195 , 1.059 , 2.071 , 4 , 686 , 5.8 , 4.84 , 5.8 , 691.8 , 691.8 , 0 , 186 , 189 , 0.364271 , 19 , 0.003014 , 0 , 0 , 0 , 327 , 0.367632 , 124 , 0.015413 , 1 , 0
$\textsc{pr}^*$ , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 691.8 , 674.333 , 2.52481 , 0.024 , 3.381 , 4 , 686 , 5.8 , 4.84 , 5.8 , 691.8 , 691.8 , 0 , 2065 , 402 , 0.257961 , 386 , 0.048653 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d} , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 691.8 , 674.5 , 2.50072 , 0.027 , 4.952 , 4 , 686 , 5.8 , 4.84 , 5.8 , 691.8 , 691.8 , 0 , 2197 , 402 , 0.275871 , 414 , 0.091422 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
$\textsc{pr}^*$+\textsc{d+set} , ./data/Jabali/k4/40_4_0.82_1_6.svrp , 691.8 , 677.814 , 2.02174 , 0.034 , 0.821 , 4 , 686 , 5.8 , 4.84 , 5.8 , 691.8 , 691.8 , 0 , 262 , 213 , 0.058578 , 20 , 0.004898 , 0 , 58 , 0.0161 , 0 , 0 , 0 , 0 , 1 , 0
